,feature,diff,diff_preds,Method1
4030,68094019359,0.0,1.0,0.0
570,6482700,0.0,1.0,0.0
3628,59676032004,0.0,-1.0,-0.0
3627,59676032001,0.0,1.0,0.0
3630,59676056001,0.0,-1.0,-0.0
161,51199,0.0,1.0,0.0
2418,597003212,0.0,1.0,0.0
2392,590032435,0.0,1.0,0.0
2419,597003234,0.0,-1.0,-0.0
568,6461200,0.0,-1.0,-0.0
2401,591319101,0.0,-1.0,-0.0
2400,591315901,0.0,1.0,0.0
567,6394132,0.0,1.0,0.0
2426,597006661,0.0,-1.0,-0.0
4037,68152010100,0.0,1.0,0.0
3616,59439045502,0.0,-1.0,-0.0
4040,68188093590,0.0,-1.0,-0.0
3615,59390018650,0.0,1.0,0.0
30,50876,0.0,-1.0,-0.0
3613,59366279103,0.0,-1.0,-0.0
2435,597010760,0.0,-1.0,-0.0
2481,689112201,0.0,-1.0,-0.0
2375,555099702,0.0,1.0,0.0
575,7313116,0.0,1.0,0.0
2544,781144113,0.0,1.0,0.0
532,6043268,0.0,1.0,0.0
2518,713016512,0.0,1.0,0.0
3996,67457019015,0.0,-1.0,-0.0
3721,61553008348,0.0,-1.0,-0.0
151,51138,0.0,1.0,0.0
2527,766150020,0.0,1.0,0.0
2528,777310402,0.0,-1.0,-0.0
528,6021468,0.0,1.0,0.0
3990,67386050152,0.0,1.0,0.0
2534,781104801,0.0,-1.0,-0.0
34,50882,0.0,1.0,0.0
2541,781143713,0.0,-1.0,-0.0
3651,59762501901,0.0,1.0,0.0
2546,781149731,0.0,-1.0,-0.0
2365,555044609,0.0,-1.0,-0.0
117,51001,0.0,-1.0,-0.0
595,7489220,0.0,-1.0,-0.0
3697,60793011601,0.0,1.0,0.0
113,50996,0.0,-1.0,-0.0
2552,781200001,0.0,1.0,0.0
2553,781202701,0.0,1.0,0.0
2557,781215901,0.0,-1.0,-0.0
3562,58281056104,0.0,1.0,0.0
3986,67286081201,0.0,1.0,0.0
596,7506111,0.0,1.0,0.0
598,8001901,0.0,-1.0,-0.0
2559,781305714,0.0,1.0,0.0
600,8005910,0.0,1.0,0.0
121,51006,0.0,1.0,0.0
3565,58406068316,0.0,1.0,0.0
551,6340617,0.0,1.0,0.0
545,6095228,0.0,-1.0,-0.0
31,50877,0.0,-1.0,-0.0
2486,703102930,0.0,1.0,0.0
2488,703239403,0.0,-1.0,-0.0
3581,58980061030,0.0,1.0,0.0
2491,703292503,0.0,-1.0,-0.0
2492,703301812,0.0,1.0,0.0
547,6327516,0.0,-1.0,-0.0
3579,58914050156,0.0,-1.0,-0.0
2371,555081502,0.0,1.0,0.0
3645,59762306003,0.0,-1.0,-0.0
3578,58914050056,0.0,-1.0,-0.0
3577,58914015575,0.0,-1.0,-0.0
2497,703418301,0.0,-1.0,-0.0
123,51008,0.0,-1.0,-0.0
536,6057354,0.0,1.0,0.0
544,6095128,0.0,1.0,0.0
2502,703468501,0.0,-1.0,-0.0
3575,58768078815,0.0,1.0,0.0
2504,703485211,0.0,1.0,0.0
2367,555061214,0.0,1.0,0.0
2505,703505401,0.0,1.0,0.0
3573,58468035703,0.0,-1.0,-0.0
2366,555059001,0.0,-1.0,-0.0
543,6093628,0.0,-1.0,-0.0
3569,58468010002,0.0,1.0,0.0
177,51224,0.0,-1.0,-0.0
178,51225,0.0,-1.0,-0.0
4000,67546011132,0.0,1.0,0.0
2745,10019063002,0.0,1.0,0.0
449,3085222,0.0,1.0,0.0
3488,55390016210,0.0,-1.0,-0.0
3096,51079019120,0.0,1.0,0.0
3067,51079007220,0.0,-1.0,-0.0
3342,53489033001,0.0,-1.0,-0.0
339,225448,0.0,1.0,0.0
3063,51079006720,0.0,-1.0,-0.0
3061,51079005820,0.0,-1.0,-0.0
3059,51079004120,0.0,1.0,0.0
3352,53905099101,0.0,-1.0,-0.0
3358,54092018980,0.0,-1.0,-0.0
3362,54092025390,0.0,1.0,0.0
3363,54092038701,0.0,-1.0,-0.0
3845,63323032520,0.0,-1.0,-0.0
3846,63323036820,0.0,-1.0,-0.0
3369,54396011111,0.0,1.0,0.0
3370,54482005301,0.0,1.0,0.0
3045,51079000220,0.0,-1.0,-0.0
3341,53303009030,0.0,-1.0,-0.0
3069,51079007420,0.0,1.0,0.0
337,225446,0.0,1.0,0.0
326,225433,0.0,-1.0,-0.0
3838,63323028110,0.0,-1.0,-0.0
3323,52604710001,0.0,-1.0,-0.0
3324,52604710201,0.0,-1.0,-0.0
3092,51079014820,0.0,-1.0,-0.0
3839,63323028565,0.0,-1.0,-0.0
3779,62584078201,0.0,1.0,0.0
3085,51079011620,0.0,-1.0,-0.0
333,225442,0.0,-1.0,-0.0
245,51432,0.0,1.0,0.0
3337,53014085072,0.0,1.0,0.0
3339,53169010260,0.0,-1.0,-0.0
3079,51079009420,0.0,-1.0,-0.0
331,225440,0.0,-1.0,-0.0
3340,53169010360,0.0,-1.0,-0.0
3850,63323038120,0.0,1.0,0.0
3041,50580029304,0.0,1.0,0.0
346,225460,0.0,1.0,0.0
2984,50242010039,0.0,-1.0,-0.0
3772,62584025901,0.0,-1.0,-0.0
2990,50383081016,0.0,1.0,0.0
3771,62584014201,0.0,1.0,0.0
3387,54569189502,0.0,1.0,0.0
3864,63323054031,0.0,-1.0,-0.0
3687,60505260400,0.0,-1.0,-0.0
3865,63323054201,0.0,-1.0,-0.0
2993,50419010111,0.0,1.0,0.0
375,225967,0.0,-1.0,-0.0
68,50928,0.0,1.0,0.0
377,226236,0.0,-1.0,-0.0
3869,63323061710,0.0,1.0,0.0
3390,54569265700,0.0,-1.0,-0.0
2975,50111052901,0.0,-1.0,-0.0
3859,63323042610,0.0,-1.0,-0.0
3855,63323039810,0.0,-1.0,-0.0
347,225461,0.0,-1.0,-0.0
3016,50458030611,0.0,1.0,0.0
3032,50458092510,0.0,1.0,0.0
3374,54569035301,0.0,1.0,0.0
3027,50458055110,0.0,-1.0,-0.0
3380,54569108800,0.0,-1.0,-0.0
3775,62584073301,0.0,-1.0,-0.0
3017,50458030711,0.0,-1.0,-0.0
3773,62584071301,0.0,-1.0,-0.0
2997,50419035510,0.0,1.0,0.0
3381,54569122400,0.0,-1.0,-0.0
3384,54569146000,0.0,1.0,0.0
3007,50458029001,0.0,-1.0,-0.0
3006,50458022115,0.0,1.0,0.0
360,225477,0.0,-1.0,-0.0
3854,63323039306,0.0,1.0,0.0
3094,51079016320,0.0,1.0,0.0
248,51435,0.0,1.0,0.0
203,51274,0.0,1.0,0.0
3100,51079022020,0.0,-1.0,-0.0
3802,63304082790,0.0,-1.0,-0.0
261,51448,0.0,1.0,0.0
3197,51079073320,0.0,-1.0,-0.0
3195,51079069120,0.0,1.0,0.0
3193,51079068520,0.0,-1.0,-0.0
3192,51079068420,0.0,1.0,0.0
3190,51079067820,0.0,-1.0,-0.0
3801,63304065325,0.0,1.0,0.0
260,51447,0.0,1.0,0.0
256,51443,0.0,1.0,0.0
3291,51672126705,0.0,-1.0,-0.0
3821,63323016505,0.0,-1.0,-0.0
295,223253,0.0,1.0,0.0
80,50952,0.0,-1.0,-0.0
3177,51079060520,0.0,-1.0,-0.0
3268,51079098501,0.0,1.0,0.0
288,51529,0.0,1.0,0.0
287,51526,0.0,-1.0,-0.0
3229,51079084020,0.0,-1.0,-0.0
270,51457,0.0,1.0,0.0
3240,51079089120,0.0,-1.0,-0.0
272,51459,0.0,-1.0,-0.0
3237,51079088220,0.0,-1.0,-0.0
3235,51079087320,0.0,-1.0,-0.0
269,51456,0.0,1.0,0.0
273,51467,0.0,1.0,0.0
262,51449,0.0,-1.0,-0.0
3227,51079082020,0.0,1.0,0.0
3224,51079081220,0.0,1.0,0.0
3221,51079080820,0.0,-1.0,-0.0
3211,51079078320,0.0,-1.0,-0.0
3248,51079092820,0.0,-1.0,-0.0
3252,51079094420,0.0,-1.0,-0.0
3173,51079059820,0.0,1.0,0.0
3169,51079058720,0.0,1.0,0.0
3168,51079058620,0.0,-1.0,-0.0
250,51437,0.0,-1.0,-0.0
317,225399,0.0,1.0,0.0
3119,51079032220,0.0,1.0,0.0
3118,51079030020,0.0,-1.0,-0.0
3832,63323026201,0.0,-1.0,-0.0
3110,51079028220,0.0,-1.0,-0.0
3109,51079028120,0.0,-1.0,-0.0
3108,51079028020,0.0,-1.0,-0.0
3312,52544047108,0.0,1.0,0.0
3837,63323027810,0.0,1.0,0.0
3105,51079027720,0.0,-1.0,-0.0
3319,52604109501,0.0,1.0,0.0
3102,51079022220,0.0,-1.0,-0.0
3321,52604510001,0.0,-1.0,-0.0
322,225428,0.0,1.0,0.0
3313,52544049401,0.0,1.0,0.0
76,50948,0.0,-1.0,-0.0
3164,51079056620,0.0,-1.0,-0.0
3300,51674000901,0.0,1.0,0.0
3292,51672127406,0.0,1.0,0.0
3160,51079054320,0.0,-1.0,-0.0
302,224272,0.0,-1.0,-0.0
304,224274,0.0,-1.0,-0.0
3293,51672200306,0.0,-1.0,-0.0
3149,51079051620,0.0,-1.0,-0.0
3797,63256020005,0.0,-1.0,-0.0
85,50958,0.0,-1.0,-0.0
3142,51079045820,0.0,-1.0,-0.0
252,51439,0.0,-1.0,-0.0
3136,51079043720,0.0,1.0,0.0
315,225205,0.0,1.0,0.0
251,51438,0.0,-1.0,-0.0
3311,52544047030,0.0,-1.0,-0.0
379,226474,0.0,-1.0,-0.0
3391,54569272600,0.0,-1.0,-0.0
2972,50111032501,0.0,-1.0,-0.0
2970,49999074704,0.0,1.0,0.0
3458,55390003410,0.0,1.0,0.0
439,2871501,0.0,-1.0,-0.0
2812,17478006412,0.0,-1.0,-0.0
440,2897101,0.0,1.0,0.0
2809,17317001801,0.0,1.0,0.0
2808,17314960001,0.0,-1.0,-0.0
3749,61703041463,0.0,1.0,0.0
441,3042950,0.0,-1.0,-0.0
3748,61703040841,0.0,-1.0,-0.0
2804,17314585102,0.0,1.0,0.0
442,3043730,0.0,-1.0,-0.0
3460,55390004501,0.0,-1.0,-0.0
2796,15330009406,0.0,-1.0,-0.0
444,3052411,0.0,1.0,0.0
3464,55390006002,0.0,1.0,0.0
2819,17478071012,0.0,1.0,0.0
2825,18006333453,0.0,1.0,0.0
2826,18860034201,0.0,1.0,0.0
3442,54868438100,0.0,-1.0,-0.0
51,50907,0.0,-1.0,-0.0
428,2751001,0.0,1.0,0.0
3440,54868410300,0.0,-1.0,-0.0
2848,24208079062,0.0,-1.0,-0.0
2847,24208075060,0.0,-1.0,-0.0
3441,54868416700,0.0,1.0,0.0
3443,54868459500,0.0,1.0,0.0
2827,19810000790,0.0,1.0,0.0
3444,54868476800,0.0,-1.0,-0.0
3445,54868479600,0.0,1.0,0.0
3751,61703041807,0.0,-1.0,-0.0
2843,24208063562,0.0,-1.0,-0.0
3456,55390000401,0.0,-1.0,-0.0
3926,64894082550,0.0,-1.0,-0.0
3467,55390007001,0.0,1.0,0.0
208,51280,0.0,-1.0,-0.0
3471,55390009110,0.0,1.0,0.0
2756,10148010200,0.0,-1.0,-0.0
2761,10432006501,0.0,1.0,0.0
3480,55390013020,0.0,-1.0,-0.0
3930,65197000101,0.0,1.0,0.0
3481,55390013110,0.0,-1.0,-0.0
2759,10337065010,0.0,-1.0,-0.0
2757,10157992002,0.0,-1.0,-0.0
48,50902,0.0,1.0,0.0
452,3161212,0.0,-1.0,-0.0
2754,10147088106,0.0,-1.0,-0.0
3934,65473069701,0.0,1.0,0.0
2752,10139023511,0.0,-1.0,-0.0
2751,10135033063,0.0,-1.0,-0.0
2750,10135011930,0.0,-1.0,-0.0
3483,55390013910,0.0,-1.0,-0.0
2768,11026263804,0.0,1.0,0.0
2771,11098003005,0.0,1.0,0.0
2789,12870000102,0.0,-1.0,-0.0
207,51279,0.0,-1.0,-0.0
2788,12547015012,0.0,-1.0,-0.0
3472,55390010110,0.0,-1.0,-0.0
2785,11980080103,0.0,1.0,0.0
3474,55390010901,0.0,-1.0,-0.0
2784,11980077905,0.0,-1.0,-0.0
2783,11980046925,0.0,-1.0,-0.0
206,51277,0.0,1.0,0.0
2773,11509021217,0.0,-1.0,-0.0
446,3059320,0.0,1.0,0.0
3741,61703022321,0.0,1.0,0.0
450,3097252,0.0,1.0,0.0
2777,11980001105,0.0,-1.0,-0.0
3479,55390012301,0.0,1.0,0.0
451,3161112,0.0,1.0,0.0
3439,54868397600,0.0,-1.0,-0.0
425,2727125,0.0,1.0,0.0
2856,24571010305,0.0,-1.0,-0.0
2934,49281080083,0.0,-1.0,-0.0
389,227714,0.0,-1.0,-0.0
3767,62161000538,0.0,-1.0,-0.0
3404,54569439800,0.0,-1.0,-0.0
65,50925,0.0,1.0,0.0
2938,49452355001,0.0,-1.0,-0.0
2935,49281086010,0.0,-1.0,-0.0
3880,63395020113,0.0,-1.0,-0.0
3769,62175044214,0.0,-1.0,-0.0
2929,49281048901,0.0,-1.0,-0.0
2928,49281040015,0.0,-1.0,-0.0
2927,49281040010,0.0,-1.0,-0.0
3885,63459039120,0.0,1.0,0.0
2923,49281029810,0.0,-1.0,-0.0
227,51376,0.0,-1.0,-0.0
2945,49502069724,0.0,1.0,0.0
3770,62436052330,0.0,-1.0,-0.0
224,51368,0.0,-1.0,-0.0
3395,54569328200,0.0,-1.0,-0.0
2967,49999004830,0.0,1.0,0.0
2966,49938010230,0.0,1.0,0.0
3872,63323065210,0.0,-1.0,-0.0
2963,49938010101,0.0,1.0,0.0
382,226477,0.0,-1.0,-0.0
2959,49884079474,0.0,1.0,0.0
2957,49884078253,0.0,-1.0,-0.0
388,227713,0.0,-1.0,-0.0
66,50926,0.0,1.0,0.0
2954,49884055001,0.0,-1.0,-0.0
2953,49884049901,0.0,1.0,0.0
2952,49884046565,0.0,-1.0,-0.0
387,227712,0.0,-1.0,-0.0
3398,54569384900,0.0,-1.0,-0.0
225,51369,0.0,-1.0,-0.0
222,51366,0.0,1.0,0.0
217,51301,0.0,1.0,0.0
2879,37205098869,0.0,-1.0,-0.0
2884,38779041004,0.0,-1.0,-0.0
2883,38779003504,0.0,-1.0,-0.0
57,50913,0.0,-1.0,-0.0
408,2324033,0.0,-1.0,-0.0
3911,64116003906,0.0,-1.0,-0.0
3920,64764024060,0.0,1.0,0.0
409,2411230,0.0,1.0,0.0
2888,39822015101,0.0,1.0,0.0
2877,37205036174,0.0,1.0,0.0
412,2411533,0.0,-1.0,-0.0
56,50912,0.0,1.0,0.0
419,2445485,0.0,-1.0,-0.0
2864,27505000165,0.0,-1.0,-0.0
2861,25021021350,0.0,-1.0,-0.0
2887,39822010001,0.0,1.0,0.0
3904,63739026915,0.0,-1.0,-0.0
3418,54569533900,0.0,1.0,0.0
2899,42023011510,0.0,-1.0,-0.0
2909,45802073032,0.0,-1.0,-0.0
3419,54569536200,0.0,-1.0,-0.0
2907,45802005535,0.0,1.0,0.0
2906,45802005435,0.0,1.0,0.0
3421,54738091301,0.0,-1.0,-0.0
3424,54868089801,0.0,1.0,0.0
2898,42023011410,0.0,1.0,0.0
3430,54868255700,0.0,-1.0,-0.0
2895,39822904501,0.0,1.0,0.0
3426,54868152102,0.0,-1.0,-0.0
3889,63481020516,0.0,-1.0,-0.0
3428,54868229700,0.0,-1.0,-0.0
2891,39822041206,0.0,-1.0,-0.0
2890,39822027702,0.0,1.0,0.0
3688,60505265400,0.0,1.0,0.0
2588,781940895,0.0,1.0,0.0
0,0,0.0,-1.0,-0.0
1524,91464024,0.0,1.0,0.0
1551,93521193,0.0,-1.0,-0.0
1550,93519974,0.0,1.0,0.0
1544,93312501,0.0,1.0,0.0
1543,93312301,0.0,-1.0,-0.0
938,54017613,0.0,1.0,0.0
1536,93046301,0.0,-1.0,-0.0
940,54023524,0.0,1.0,0.0
713,15321230,0.0,1.0,0.0
1534,93026492,0.0,-1.0,-0.0
1533,93026415,0.0,-1.0,-0.0
1530,93022390,0.0,-1.0,-0.0
1527,93015506,0.0,-1.0,-0.0
945,54315440,0.0,1.0,0.0
1489,87607411,0.0,1.0,0.0
949,54329450,0.0,-1.0,-0.0
1511,89014910,0.0,-1.0,-0.0
709,15301020,0.0,1.0,0.0
2058,363069338,0.0,-1.0,-0.0
1504,88120876,0.0,-1.0,-0.0
1503,88120806,0.0,-1.0,-0.0
960,54372144,0.0,1.0,0.0
1495,87667317,0.0,-1.0,-0.0
2059,364031401,0.0,1.0,0.0
1494,87667217,0.0,-1.0,-0.0
2062,364049690,0.0,-1.0,-0.0
2064,364071605,0.0,-1.0,-0.0
1555,93538506,0.0,-1.0,-0.0
1556,93688871,0.0,-1.0,-0.0
1558,93730165,0.0,-1.0,-0.0
1559,93731601,0.0,1.0,0.0
1611,143120125,0.0,1.0,0.0
2017,338051902,0.0,-1.0,-0.0
2019,338055311,0.0,1.0,0.0
1609,135051101,0.0,-1.0,-0.0
1604,131541070,0.0,1.0,0.0
720,15740320,0.0,-1.0,-0.0
2025,338069104,0.0,1.0,0.0
917,52044115,0.0,-1.0,-0.0
719,15733912,0.0,1.0,0.0
1595,121176130,0.0,1.0,0.0
2032,338081104,0.0,-1.0,-0.0
716,15347530,0.0,-1.0,-0.0
926,54001720,0.0,1.0,0.0
927,54001820,0.0,1.0,0.0
1579,121050410,0.0,-1.0,-0.0
929,54002025,0.0,-1.0,-0.0
930,54002821,0.0,-1.0,-0.0
1576,121043130,0.0,1.0,0.0
1572,115351101,0.0,-1.0,-0.0
1570,108380620,0.0,1.0,0.0
1564,93874101,0.0,-1.0,-0.0
2039,338102141,0.0,-1.0,-0.0
1563,93874001,0.0,1.0,0.0
1562,93748520,0.0,1.0,0.0
1560,93738001,0.0,-1.0,-0.0
2066,364074090,0.0,-1.0,-0.0
2067,364115001,0.0,1.0,0.0
1024,54874025,0.0,1.0,0.0
2123,409115902,0.0,1.0,0.0
1417,78043815,0.0,-1.0,-0.0
1414,78040605,0.0,-1.0,-0.0
1004,54853416,0.0,1.0,0.0
1005,54853516,0.0,-1.0,-0.0
1407,78037366,0.0,-1.0,-0.0
1404,78035934,0.0,-1.0,-0.0
693,9521301,0.0,-1.0,-0.0
1402,78035834,0.0,1.0,0.0
1395,78034184,0.0,-1.0,-0.0
1393,78033931,0.0,1.0,0.0
1008,54856304,0.0,-1.0,-0.0
1389,78033184,0.0,-1.0,-0.0
1381,78027422,0.0,-1.0,-0.0
706,15050541,0.0,1.0,0.0
2124,409116202,0.0,1.0,0.0
1377,78024115,0.0,-1.0,-0.0
1376,78024015,0.0,-1.0,-0.0
1375,78022644,0.0,-1.0,-0.0
1374,78018325,0.0,-1.0,-0.0
1373,78018203,0.0,1.0,0.0
2128,409120301,0.0,1.0,0.0
685,9454101,0.0,1.0,0.0
1369,78018003,0.0,-1.0,-0.0
1019,54872525,0.0,-1.0,-0.0
1359,78005303,0.0,-1.0,-0.0
1022,54873525,0.0,1.0,0.0
2099,386000103,0.0,1.0,0.0
697,13010111,0.0,-1.0,-0.0
2095,378912198,0.0,1.0,0.0
699,13110679,0.0,1.0,0.0
1488,87607311,0.0,1.0,0.0
1478,87076102,0.0,1.0,0.0
705,15050301,0.0,-1.0,-0.0
2075,378002801,0.0,1.0,0.0
1473,87057009,0.0,-1.0,-0.0
1470,87040203,0.0,1.0,0.0
1467,87003901,0.0,-1.0,-0.0
1461,85174102,0.0,1.0,0.0
2078,378012901,0.0,1.0,0.0
2082,378037301,0.0,1.0,0.0
2084,378087299,0.0,-1.0,-0.0
1455,85138507,0.0,1.0,0.0
701,13530117,0.0,-1.0,-0.0
1454,85137001,0.0,-1.0,-0.0
978,54813916,0.0,1.0,0.0
989,54829725,0.0,-1.0,-0.0
1442,85056605,0.0,-1.0,-0.0
994,54834425,0.0,1.0,0.0
1438,85043104,0.0,1.0,0.0
2091,378910493,0.0,1.0,0.0
2093,378911693,0.0,-1.0,-0.0
1434,83232062,0.0,-1.0,-0.0
1432,83006130,0.0,-1.0,-0.0
1428,83002730,0.0,-1.0,-0.0
1427,83001630,0.0,-1.0,-0.0
2010,338043103,0.0,-1.0,-0.0
2009,338040903,0.0,-1.0,-0.0
725,19481604,0.0,-1.0,-0.0
848,45025301,0.0,1.0,0.0
832,39022311,0.0,1.0,0.0
781,29152544,0.0,-1.0,-0.0
1799,182005301,0.0,-1.0,-0.0
1904,245005301,0.0,-1.0,-0.0
778,26884148,0.0,-1.0,-0.0
1798,182004789,0.0,-1.0,-0.0
1782,173071920,0.0,1.0,0.0
777,26858231,0.0,1.0,0.0
1779,173069604,0.0,-1.0,-0.0
1774,173067502,0.0,-1.0,-0.0
1916,247120004,0.0,-1.0,-0.0
773,26851448,0.0,-1.0,-0.0
1770,173066101,0.0,1.0,0.0
908,49399041,0.0,-1.0,-0.0
1769,173066100,0.0,-1.0,-0.0
1767,173063535,0.0,1.0,0.0
1764,173057000,0.0,-1.0,-0.0
854,45051372,0.0,1.0,0.0
1922,258368990,0.0,-1.0,-0.0
1743,173040000,0.0,-1.0,-0.0
1742,173038879,0.0,-1.0,-0.0
1926,264196210,0.0,-1.0,-0.0
1739,173037835,0.0,-1.0,-0.0
1927,264197800,0.0,1.0,0.0
860,45152010,0.0,1.0,0.0
1928,264310311,0.0,-1.0,-0.0
1802,182027124,0.0,-1.0,-0.0
1895,223176001,0.0,1.0,0.0
1805,182055589,0.0,1.0,0.0
795,29485220,0.0,-1.0,-0.0
1854,186041201,0.0,-1.0,-0.0
1856,186070210,0.0,1.0,0.0
1848,186024044,0.0,-1.0,-0.0
1858,186077739,0.0,-1.0,-0.0
1859,186091542,0.0,-1.0,-0.0
1861,186103201,0.0,-1.0,-0.0
807,32102301,0.0,-1.0,-0.0
806,31890163,0.0,-1.0,-0.0
813,32421011,0.0,-1.0,-0.0
1843,186014001,0.0,1.0,0.0
1868,186109239,0.0,-1.0,-0.0
814,32449201,0.0,-1.0,-0.0
804,31782463,0.0,-1.0,-0.0
1871,186190501,0.0,-1.0,-0.0
1837,186001628,0.0,1.0,0.0
823,34549006,0.0,-1.0,-0.0
1875,186429100,0.0,-1.0,-0.0
1831,185019301,0.0,-1.0,-0.0
1830,182864389,0.0,-1.0,-0.0
1828,182845389,0.0,-1.0,-0.0
1825,182616840,0.0,1.0,0.0
828,39007810,0.0,-1.0,-0.0
1820,182181144,0.0,-1.0,-0.0
1817,182168189,0.0,-1.0,-0.0
829,39010411,0.0,1.0,0.0
1929,264310511,0.0,-1.0,-0.0
770,26848858,0.0,1.0,0.0
1932,264780010,0.0,1.0,0.0
1674,168016230,0.0,-1.0,-0.0
882,48580601,0.0,-1.0,-0.0
1972,310075590,0.0,-1.0,-0.0
1974,338001304,0.0,1.0,0.0
1975,338001308,0.0,1.0,0.0
751,24230110,0.0,-1.0,-0.0
1668,168007115,0.0,-1.0,-0.0
1666,168006060,0.0,1.0,0.0
1665,168006015,0.0,-1.0,-0.0
743,24120006,0.0,-1.0,-0.0
1663,168005815,0.0,1.0,0.0
741,24107501,0.0,-1.0,-0.0
1662,168005615,0.0,-1.0,-0.0
888,49052083,0.0,-1.0,-0.0
1653,168002135,0.0,1.0,0.0
1652,168002131,0.0,-1.0,-0.0
891,49156066,0.0,-1.0,-0.0
732,23791560,0.0,-1.0,-0.0
1645,168000815,0.0,-1.0,-0.0
1643,168000680,0.0,-1.0,-0.0
1639,168000380,0.0,-1.0,-0.0
1636,165002241,0.0,1.0,0.0
1629,149000977,0.0,1.0,0.0
1624,143989701,0.0,-1.0,-0.0
2004,338022104,0.0,-1.0,-0.0
2006,338027203,0.0,-1.0,-0.0
881,48114013,0.0,-1.0,-0.0
1675,168020130,0.0,-1.0,-0.0
1729,173017855,0.0,-1.0,-0.0
1676,168020160,0.0,-1.0,-0.0
1936,270055615,0.0,-1.0,-0.0
1721,172571210,0.0,-1.0,-0.0
1720,172567410,0.0,-1.0,-0.0
864,46047181,0.0,-1.0,-0.0
1715,172531210,0.0,1.0,0.0
1942,300154111,0.0,-1.0,-0.0
1707,172438210,0.0,1.0,0.0
866,46086699,0.0,-1.0,-0.0
1704,172436310,0.0,1.0,0.0
1702,172433260,0.0,-1.0,-0.0
1701,172433110,0.0,-1.0,-0.0
868,46086881,0.0,1.0,0.0
869,46087221,0.0,1.0,0.0
1948,300364201,0.0,-1.0,-0.0
1697,172428010,0.0,-1.0,-0.0
1696,172428000,0.0,-1.0,-0.0
1693,172375810,0.0,1.0,0.0
1690,172234560,0.0,1.0,0.0
1951,310013239,0.0,-1.0,-0.0
1684,169008181,0.0,-1.0,-0.0
1683,168035755,0.0,1.0,0.0
1956,310027539,0.0,-1.0,-0.0
1682,168032630,0.0,1.0,0.0
1680,168031230,0.0,1.0,0.0
1678,168021560,0.0,1.0,0.0
1023,54873925,0.0,-1.0,-0.0
1458,85171603,0.0,1.0,0.0
1278,74611411,0.0,-1.0,-0.0
2283,472132002,0.0,-1.0,-0.0
2189,409490234,0.0,-1.0,-0.0
1094,69266041,0.0,-1.0,-0.0
1256,74454102,0.0,-1.0,-0.0
670,9307301,0.0,1.0,0.0
1254,74443705,0.0,-1.0,-0.0
669,9090020,0.0,-1.0,-0.0
635,8451001,0.0,-1.0,-0.0
1249,74434673,0.0,-1.0,-0.0
666,9076502,0.0,-1.0,-0.0
1146,74104004,0.0,1.0,0.0
1149,74114102,0.0,1.0,0.0
1091,69152068,0.0,-1.0,-0.0
1153,74118002,0.0,1.0,0.0
2261,469087130,0.0,-1.0,-0.0
1246,74427701,0.0,-1.0,-0.0
2197,409614309,0.0,1.0,0.0
1056,65026625,0.0,-1.0,-0.0
1267,74492834,0.0,1.0,0.0
2272,472011720,0.0,-1.0,-0.0
1052,65021535,0.0,-1.0,-0.0
1286,74621702,0.0,1.0,0.0
1042,62401002,0.0,-1.0,-0.0
2280,472097716,0.0,-1.0,-0.0
1134,71108813,0.0,1.0,0.0
1294,74662411,0.0,1.0,0.0
1293,74660902,0.0,-1.0,-0.0
1135,71170316,0.0,-1.0,-0.0
2174,409427001,0.0,-1.0,-0.0
1285,74621511,0.0,-1.0,-0.0
2186,409477723,0.0,-1.0,-0.0
2179,409427902,0.0,-1.0,-0.0
1138,71374066,0.0,-1.0,-0.0
2276,472037115,0.0,-1.0,-0.0
1283,74621213,0.0,1.0,0.0
1049,64501030,0.0,1.0,0.0
2233,430075227,0.0,-1.0,-0.0
1274,74592201,0.0,-1.0,-0.0
1244,74427501,0.0,1.0,0.0
2203,409660902,0.0,-1.0,-0.0
2256,456430008,0.0,1.0,0.0
1188,74190201,0.0,-1.0,-0.0
1065,65064435,0.0,1.0,0.0
2218,409779362,0.0,-1.0,-0.0
1080,67400101,0.0,1.0,0.0
2219,409780922,0.0,1.0,0.0
1077,67094915,0.0,1.0,0.0
645,9004902,0.0,-1.0,-0.0
2240,456045963,0.0,-1.0,-0.0
1075,67033022,0.0,-1.0,-0.0
2213,409724101,0.0,-1.0,-0.0
648,9006406,0.0,-1.0,-0.0
2230,409978901,0.0,-1.0,-0.0
1196,74227913,0.0,-1.0,-0.0
1204,74233411,0.0,1.0,0.0
646,9005002,0.0,-1.0,-0.0
2234,430302015,0.0,-1.0,-0.0
1205,74234301,0.0,1.0,0.0
2214,409724803,0.0,-1.0,-0.0
1064,65064305,0.0,-1.0,-0.0
1167,74131202,0.0,-1.0,-0.0
1227,74364103,0.0,-1.0,-0.0
1171,74132305,0.0,1.0,0.0
1173,74141204,0.0,1.0,0.0
663,9074635,0.0,-1.0,-0.0
1083,68050861,0.0,-1.0,-0.0
1061,65039605,0.0,1.0,0.0
2252,456320563,0.0,-1.0,-0.0
1228,74372301,0.0,-1.0,-0.0
1063,65063136,0.0,-1.0,-0.0
2212,409672924,0.0,-1.0,-0.0
661,9043624,0.0,-1.0,-0.0
2210,409672903,0.0,-1.0,-0.0
2250,456261563,0.0,-1.0,-0.0
640,9000602,0.0,-1.0,-0.0
2248,456261390,0.0,-1.0,-0.0
1222,74325503,0.0,-1.0,-0.0
